Unnamed: 0,date,caption,day,month,year,clean_text,hashtags,mentions,price_batch_1,price_batch_2,price_batch_3,post_category,comp_category,organizer,target_audience,min_team_size,max_team_size,registration_fee,original_index
964,2024-01-20,"Himpunan Mahasiswa Program Studi Teknik Informatika INSTITUT BISNIS DAN TEKNOLOGI INDONESIA

Proudly Present ✨✨

Paras ICT IX dengan mengangkat tema “Harmonizing Creativity, Tech and Education for the Future”

Kategori dan Cabang Lomba PARAS ICT IX : 

Kategori Mahasiswa :
✅ UI/UX Design
✅ Design Web

Kategori SMA/K/Sederajat : 
✅Design Web
✅Microsoft  Excel
✅Debat Bahasa Indonesia
✅Cerdas Cermat

Kategori SMP/Sederajat :
✅Microsoft Word
✅Microsoft Excel
✅Microsoft PowerPoint

Pendaftaran dilakukan secara online melalui tautan berikut :
📝https://s.id/PendaftaranLombaParasICT9

Link Guide Book : 
📒https://s.id/GUIDEBOOKPARASICTIX

🗓️Pendaftaran dibuka pada tanggal : 05 Januari - 03 Februari 2024

🗓️Lomba akan dilaksanakan pada tanggal : 19 - 20 Februari 2024

📍Tempat : Kampus INSTIKI

Pembayaran dapat melalui : 
💸Via Bank BRI, Dana, dan COD

Pembayaran dapat dilakukan melalui : 
🏧BRI 4634 0102 7064 537 Ida Ayu Mira Surya Devi
💳Dana 082147077129 an Ni Wayan Nila Cahya Adisty
🤝COD di Kampus INSTIKI (Jl. Tukad Pakerisan No.97, Panjer, Denpasar Selatan, Kota Denpasar, Bali 80225)
( Info COD akan diumumkan di Instagram story PARAS ICT )

Persyaratan dan Informasi terupdate lainnya segera ikuti seluruh official account dari PARAS ICT IX

Instagram : @parasict_instiki

#HIMATIINSTIKI
#HIDUPMAHASISWA
#MUDAKREATIF
#INSTIKI
#MENJADIDANMEMBERI
#PARASICTIX
#DIESNATALISXVI
#DIESNATALISXVIINSTIKI",20,1,2024,"Himpunan Mahasiswa Program Studi Teknik Informatika INSTITUT BISNIS DAN TEKNOLOGI INDONESIA Proudly Present  Paras ICT IX dengan mengangkat tema Harmonizing Creativity, Tech and Education for the Future Kategori dan Cabang Lomba PARAS ICT IX : Kategori Mahasiswa :  UI/UX Design  Design Web Kategori SMA/K/Sederajat : Design Web Microsoft Excel Debat Bahasa Indonesia Cerdas Cermat Kategori SMP/Sederajat : Microsoft Word Microsoft Excel Microsoft PowerPoint Pendaftaran dilakukan secara online melalui tautan berikut : https://s.id/PendaftaranLombaParasICT9 Link Guide Book : https://s.id/GUIDEBOOKPARASICTIX Pendaftaran dibuka pada tanggal : 05 Januari - 03 Februari 2024 Lomba akan dilaksanakan pada tanggal : 19 - 20 Februari 2024 Tempat : Kampus INSTIKI Pembayaran dapat melalui : Via Bank BRI, Dana, dan COD Pembayaran dapat dilakukan melalui : BRI 4634 0102 7064 537 Ida Ayu Mira Surya Devi Dana 082147077129 an Ni Wayan Nila Cahya Adisty COD di Kampus INSTIKI (Jl. Tukad Pakerisan No.97, Panjer, Denpasar Selatan, Kota Denpasar, Bali 80225) ( Info COD akan diumumkan di Instagram story PARAS ICT ) Persyaratan dan Informasi terupdate lainnya segera ikuti seluruh official account dari PARAS ICT IX Instagram : @parasict_instiki #HIMATIINSTIKI #HIDUPMAHASISWA #MUDAKREATIF #INSTIKI #MENJADIDANMEMBERI #PARASICTIX #DIESNATALISXVI #DIESNATALISXVIINSTIKI","['HIMATIINSTIKI', 'HIDUPMAHASISWA', 'MUDAKREATIF', 'INSTIKI', 'MENJADIDANMEMBERI', 'PARASICTIX', 'DIESNATALISXVI', 'DIESNATALISXVIINSTIKI']",['parasict_instiki'],,,,COMPETITION,"['UI/UX Design', 'Design Web', 'Microsoft Excel', 'Debat Bahasa Indonesia', 'Cerdas Cermat', 'Microsoft Word', 'Microsoft PowerPoint']",INSTITUT BISNIS DAN TEKNOLOGI INDONESIA,"['Mahasiswa', 'SMA', 'SMP']",,,0,964.0
965,2024-01-19,"🚀🌟 APSAT Hackathon 2024 Announcement 🌟🚀

🛰️ Theme: Empowering Indonesian Youth for Space Innovation and Development 🌌✨

Attention Students and Young Professionals!

Join us for the APSAT Hackathon 2024, where you can unleash your creativity and contribute to the future of space innovation and development. This event invites all passionate individuals eager to make their mark in the space industry.

🚀 Call for Proposals is Now Open! 🚀

Submit your proposals showcasing your innovative ideas and solutions that align with our theme. The deadline for submissions is February 14, 2024.

📝 Submission Link: bit.ly/2024ApsatSubmission

To ensure a successful entry, please review the rules and requirements carefully.

📑 Rules and Requirements: bit.ly/2024apsathackathon

Don't miss this incredible opportunity to showcase your talent, network with industry experts, and contribute to the advancement of space technology in Indonesia.

For inquiries or more information, feel free to contact us via WhatsApp at +62 822 1822 022",19,1,2024,"APSAT Hackathon 2024 Announcement   Theme: Empowering Indonesian Youth for Space Innovation and Development  Attention Students and Young Professionals! Join us for the APSAT Hackathon 2024, where you can unleash your creativity and contribute to the future of space innovation and development. This event invites all passionate individuals eager to make their mark in the space industry.  Call for Proposals is Now Open!  Submit your proposals showcasing your innovative ideas and solutions that align with our theme. The deadline for submissions is February 14, 2024.  Submission Link: bit.ly/2024ApsatSubmission To ensure a successful entry, please review the rules and requirements carefully.  Rules and Requirements: bit.ly/2024apsathackathon Don't miss this incredible opportunity to showcase your talent, network with industry experts, and contribute to the advancement of space technology in Indonesia. For inquiries or more information, feel free to contact us via WhatsApp at +62 822 1822 022",[],[],,,,COMPETITION,['Space Innovation'],APSAT,"['Mahasiswa', 'Umum']",,,0,965.0
966,2024-01-19,"Hi Folks!! Here WE GO!

Get Ready for Global Game Jam Palembang 2024 🔥

Global Game Jam 2024 tahun ini Tinggal menghitung hari lagi, Sudah tidak sabar lagi kan?

Global Game Jam(GGJ) itu apasih? GGJ adalah acara gathering dan developing antar sesama developer game dari berbagai tempat, baik universitas, maupun dari industri game itu sendiri selama 3 hari berturut-turut !
Di Global Game Jam Palembang 2024, kamu bisa bertemu developer game yang ada di palembang dan bersama-sama membuat game sesuai dengan tema yang diberikan dalam waktu tiga hari!

GGJ Palembang 2024 terbuka untuk profesional, pemula, atau yang belum pernah bikin game sama sekali!

Belum terlalu familiar tentang Game Dev? Jangan khawatir ! sebelum Global Game Jam dimulai nanti, akan ada beberapa sesi untuk ngenalin tentang dasar-dasar serta roles yang ada di game dev yang bisa kamu pilih !

Tunggu apa lagi? Ini mungkin bisa jadi awal karir kamu di industri game!

Ayo ikuti Global Game Jam Palembang 2024 yang akan dilaksanakan di-
Lokasi : ITB PalComTech
Tanggal : 26-28 Januari 2024
Waktu : 14.30 - 17.00 (Jumat) & 8.00 - 17.00 (Sabtu & Minggu)

Let's make Indonesia Game Industries Imrpove this year!
We show them who we are, tepatnya juga di Region Palembang.

Tuangkan Kreativitas, Imajinasi, Inovasi dan Obsesi kita terhadap hal yang kita senangi menjadi sebuah karya. Kami nanti kedatangan kalian semua , Kouta Terbatas🔥

Klik disini untuk pendaftaran : s.id/GGJP24 atau bisa klik link di Bio Kita.
- Batas Waktu Pendaftaran : 25 Januari 2024 / Jam 23.59 WIB

Jangan lupa join discord dan WhatsApp Group kita untuk info lebih lanjut, Link ada di Bio!

Kontak:

Nadhila: +6285781263754
Liza: +6289612704320",19,1,2024,"Hi Folks!! Here WE GO! Get Ready for Global Game Jam Palembang 2024  Global Game Jam 2024 tahun ini Tinggal menghitung hari lagi, Sudah tidak sabar lagi kan? Global Game Jam(GGJ) itu apasih? GGJ adalah acara gathering dan developing antar sesama developer game dari berbagai tempat, baik universitas, maupun dari industri game itu sendiri selama 3 hari berturut-turut ! Di Global Game Jam Palembang 2024, kamu bisa bertemu developer game yang ada di palembang dan bersama-sama membuat game sesuai dengan tema yang diberikan dalam waktu tiga hari! GGJ Palembang 2024 terbuka untuk profesional, pemula, atau yang belum pernah bikin game sama sekali! Belum terlalu familiar tentang Game Dev? Jangan khawatir ! sebelum Global Game Jam dimulai nanti, akan ada beberapa sesi untuk ngenalin tentang dasar-dasar serta roles yang ada di game dev yang bisa kamu pilih ! Tunggu apa lagi? Ini mungkin bisa jadi awal karir kamu di industri game! Ayo ikuti Global Game Jam Palembang 2024 yang akan dilaksanakan di- Lokasi : ITB PalComTech Tanggal : 26-28 Januari 2024 Waktu : 14.30 - 17.00 (Jumat) & 8.00 - 17.00 (Sabtu & Minggu) Let's make Indonesia Game Industries Imrpove this year! We show them who we are, tepatnya juga di Region Palembang. Tuangkan Kreativitas, Imajinasi, Inovasi dan Obsesi kita terhadap hal yang kita senangi menjadi sebuah karya. Kami nanti kedatangan kalian semua , Kouta Terbatas Klik disini untuk pendaftaran : s.id/GGJP24 atau bisa klik link di Bio Kita. - Batas Waktu Pendaftaran : 25 Januari 2024 / Jam 23.59 WIB Jangan lupa join discord dan WhatsApp Group kita untuk info lebih lanjut, Link ada di Bio! Kontak: Nadhila: +6285781263754 Liza: +6289612704320",[],[],,,,COMPETITION,['Game Development'],ITB PalComTech,"['Mahasiswa', 'Umum']",,,0,966.0
967,2024-01-19,"CANADIAN COMPUTING COMPETITION kembali diselenggarakan 💻🇨🇦🙌

Wardaya College bekerja sama dengan University of Waterloo Canada menyelenggarakan Canadian Computing Competition untuk jenjang SMP dan SMA. Buat kamu yang sudah nunggu-nunggu kompetisi ini, ini saatnya kamu mulai persiapkan diri untuk jadi juara selanjutnya!

Sebelum mendaftar, jangan lupa baca informasi lengkap tentang kompetisinya di postingan ini ya 😉

Kabar baiknya: SERTIFIKAT PEMENANG kompetisi ini bisa digunakan untuk ✨ APPLY KE UNIVERSITAS ✨

Nah, tunggu apa lagi? Ayo daftarkan dirimu segera 🙌
📌 bit.ly/canadian_computing 📌

☎️ 02121197608

#WardayaCollege #Competition #CanadianComputing #Matematika #UniversityofWaterloo #Computing",19,1,2024,"CANADIAN COMPUTING COMPETITION kembali diselenggarakan  Wardaya College bekerja sama dengan University of Waterloo Canada menyelenggarakan Canadian Computing Competition untuk jenjang SMP dan SMA. Buat kamu yang sudah nunggu-nunggu kompetisi ini, ini saatnya kamu mulai persiapkan diri untuk jadi juara selanjutnya! Sebelum mendaftar, jangan lupa baca informasi lengkap tentang kompetisinya di postingan ini ya  Kabar baiknya: SERTIFIKAT PEMENANG kompetisi ini bisa digunakan untuk  APPLY KE UNIVERSITAS  Nah, tunggu apa lagi? Ayo daftarkan dirimu segera   bit.ly/canadian_computing   02121197608 #WardayaCollege #Competition #CanadianComputing #Matematika #UniversityofWaterloo #Computing","['WardayaCollege', 'Competition', 'CanadianComputing', 'Matematika', 'UniversityofWaterloo', 'Computing']",[],,,,COMPETITION,['Computer Competition'],"Wardaya College, University of Waterloo","['SMP', 'SMA']",,,0,967.0
968,2024-01-17,"Hey Young Coders! Get ready for an epic coding showdown! 🚀

🗓️ Save the Date: 
  Saturday, January 27th, 2024
  at 13.00-17.00
 
📍 Venue: 
  SQ Res, Grab & Go Area, Tower D
  Jl. R.A. Kartini No.Kav.8, Lebak Bulus, Jakarta

Awesome Prizes Await:
🏆 Trophy + Cash Money + Voucher for Regular Class Discount worth 750,000 + Certificate + Souvenir
.
Categories: SD & SMP
Registration Fee: 
Rp. 200.000,- (includes snack, cool souvenir and voucher worth Rp. 150.000 from Kode Kiddo)
.
Gear up and showcase your coding brilliance! 🚀💻 #KidsCodingCompetition #YoungCodersUnleashed 

Registration Here: https://idekore.com/kids-coding-competition/ 
More Info:  0811 3116 3998

#iDekore #SQRés #kodekiddo #lombacodinganak #eventjakarta",17,1,2024,"Hey Young Coders! Get ready for an epic coding showdown!   Save the Date:    Saturday, January 27th, 2024   at 13.00-17.00    Venue:    SQ Res, Grab & Go Area, Tower D   Jl. R.A. Kartini No.Kav.8, Lebak Bulus, Jakarta Awesome Prizes Await:  Trophy + Cash Money + Voucher for Regular Class Discount worth 750,000 + Certificate + Souvenir . Categories: SD & SMP Registration Fee:  Rp. 200.000,- (includes snack, cool souvenir and voucher worth Rp. 150.000 from Kode Kiddo) . Gear up and showcase your coding brilliance!  #KidsCodingCompetition #YoungCodersUnleashed  Registration Here: https://idekore.com/kids-coding-competition/  More Info:  0811 3116 3998 #iDekore #SQRs #kodekiddo #lombacodinganak #eventjakarta","['KidsCodingCompetition', 'YoungCodersUnleashed', 'iDekore', 'SQRés', 'kodekiddo', 'lombacodinganak', 'eventjakarta']",[],150000.0,200000.0,,COMPETITION,"['SD', 'SMP']",iDekore,"['SD', 'SMP']",,,200000,968.0
969,2024-01-16,https://mitit.org/,16,1,2024,https://mitit.org/,[],[],,,,OTHER,[],,[],,,0,969.0
970,2024-01-15,"Hai Loyal Parents!
Ini saatnya menunjukkan kalau adik - adik kecil bisa berprestasi melalui bakatnya di JAKARTA CREATIVE COMPETITION‼️

Ayah Bunda bisa langsung registrasikan melalui nomor kontak yang sudah tercantum ya 👈

Tumbuh kembangkan kepercayaan diri si kecil melalui tantangan yang menjadi hobbinya keren kan Bund 🤗
Cuss daftar yuk Bun‼️

#senmaadadimallbassura #mallbassura #kidscompetition #eventmallbassura #eventjakarta #jakartacreativecompetition",15,1,2024,Hai Loyal Parents! Ini saatnya menunjukkan kalau adik - adik kecil bisa berprestasi melalui bakatnya di JAKARTA CREATIVE COMPETITION Ayah Bunda bisa langsung registrasikan melalui nomor kontak yang sudah tercantum ya  Tumbuh kembangkan kepercayaan diri si kecil melalui tantangan yang menjadi hobbinya keren kan Bund  Cuss daftar yuk Bun #senmaadadimallbassura #mallbassura #kidscompetition #eventmallbassura #eventjakarta #jakartacreativecompetition,"['senmaadadimallbassura', 'mallbassura', 'kidscompetition', 'eventmallbassura', 'eventjakarta', 'jakartacreativecompetition']",[],,,,COMPETITION,['Kids Competition'],Jakarta Creative Competition,['SD'],,,0,970.0
971,2024-01-15,"🔥Google Solution Challenge 2024: Use Google technology to solve global challenges

The Google Solution Challenge 2024 is back to give students and developers the chance to create innovative solutions to global challenges. This year, the challenge is to use Google technology to address one or more of the UN's 17 SDGs.

Participants can win prizes, including cash, scholarships, and the chance to work at Google.

Register now and start making a difference!

Let’s connect, learn, and grow together! 🚀

#GDSC #GDSCITTP #GDSCITTP2023 #GDSCIndonesia #Google #GoogleDevelopers #solutionchallenge2024 #Googlesolutionchallenge #solutionchallenge #hackathon #googlestudents",15,1,2024,"Google Solution Challenge 2024: Use Google technology to solve global challenges The Google Solution Challenge 2024 is back to give students and developers the chance to create innovative solutions to global challenges. This year, the challenge is to use Google technology to address one or more of the UN's 17 SDGs. Participants can win prizes, including cash, scholarships, and the chance to work at Google. Register now and start making a difference! Lets connect, learn, and grow together!  #GDSC #GDSCITTP #GDSCITTP2023 #GDSCIndonesia #Google #GoogleDevelopers #solutionchallenge2024 #Googlesolutionchallenge #solutionchallenge #hackathon #googlestudents","['GDSC', 'GDSCITTP', 'GDSCITTP2023', 'GDSCIndonesia', 'Google', 'GoogleDevelopers', 'solutionchallenge2024', 'Googlesolutionchallenge', 'solutionchallenge', 'hackathon', 'googlestudents']",[],,,,COMPETITION,"['Hackathon', 'Competition']",Google,['Mahasiswa'],,,0,971.0
972,2024-01-14,"Halo, Pelajar dan Mahasiswa Seluruh Indonesia 🙋🏼‍♀🙋🏼‍♂

Dalam serangkaian acara DINUS FEST 2024, Himpunan Mahasiswa Teknik Informatika Universitas Dian Nuswantoro akan menyelenggarakan “Information Technology Competition (ITC 2024)”

Apa sih Information Technology Competition (ITC) itu ?
ITC adalah acara yang diadakan tahunan dari event DINUS FESTIVAL yang diselenggarakan untuk meningkatkan kemampuan kalian di bidang pengetahuan teknologi dan menggali ide ide kreatif kalian 👋🏻
Acara ini terdiri dari 2 perlombaan, salah satunya yaitu Web Development yang bertemakan ""Membentuk masa depan digital menuju era emas teknologi"".

Yuk simak penjelasan mengenai Lomba Web Development :

📌 Web Development
 Web Development adalah salah satu kompetisi tingkat nasional dalam ajang ITC 2024 yang diselenggarakan oleh Himpunan Mahasiswa Teknik Informatika UDINUS. Kompetisi ini menantang mahasiswa di seluruh Indonesia untuk menciptakan aplikasi berbasis web. Peserta ditantang untuk mengeksplorasi ide-ide kreatif dan inovatif dengan memanfaatkan teknologi informasi guna memecahkan permasalahan-permasalahan yang terjadi di Indonesia.

Benefit Lomba Web Development : 
1. Uang Pembinaan
2. E-Certificate
3. Piala

📌Juklak Juknis : 
https://bit.ly/juklakjukniswebdev

📌Link Pendaftaran Lomba Web Development 
https://festival.dinus.ac.id

Untuk mahasiswa se-Indonesia persiapan diri kalian untuk jadi yang terbaik. Jangan sampai kelewatan ya ! 👋🏻

Biar tidak ketinggalan info mengenai acaranya, pantau terus instagram kami @hmtiudinus

Kami tunggu di event Information Technology Competition (ITC 2024)

CP :
📞 085642610206 (Dhia)

Akun sosial media kami :
Ig : @hmtiudinus
YouTube : HMTI Udinus
Facebook : HMTI-Udinus
Line : @qoy7287t
Website : hmtiudinus.org

See you 🙋🏼‍♀🙋🏼‍♂",14,1,2024,"Halo, Pelajar dan Mahasiswa Seluruh Indonesia  Dalam serangkaian acara DINUS FEST 2024, Himpunan Mahasiswa Teknik Informatika Universitas Dian Nuswantoro akan menyelenggarakan Information Technology Competition (ITC 2024) Apa sih Information Technology Competition (ITC) itu ? ITC adalah acara yang diadakan tahunan dari event DINUS FESTIVAL yang diselenggarakan untuk meningkatkan kemampuan kalian di bidang pengetahuan teknologi dan menggali ide ide kreatif kalian  Acara ini terdiri dari 2 perlombaan, salah satunya yaitu Web Development yang bertemakan ""Membentuk masa depan digital menuju era emas teknologi"". Yuk simak penjelasan mengenai Lomba Web Development :  Web Development  Web Development adalah salah satu kompetisi tingkat nasional dalam ajang ITC 2024 yang diselenggarakan oleh Himpunan Mahasiswa Teknik Informatika UDINUS. Kompetisi ini menantang mahasiswa di seluruh Indonesia untuk menciptakan aplikasi berbasis web. Peserta ditantang untuk mengeksplorasi ide-ide kreatif dan inovatif dengan memanfaatkan teknologi informasi guna memecahkan permasalahan-permasalahan yang terjadi di Indonesia. Benefit Lomba Web Development :  1. Uang Pembinaan 2. E-Certificate 3. Piala Juklak Juknis :  https://bit.ly/juklakjukniswebdev Link Pendaftaran Lomba Web Development  https://festival.dinus.ac.id Untuk mahasiswa se-Indonesia persiapan diri kalian untuk jadi yang terbaik. Jangan sampai kelewatan ya !  Biar tidak ketinggalan info mengenai acaranya, pantau terus instagram kami @hmtiudinus Kami tunggu di event Information Technology Competition (ITC 2024) CP :  085642610206 (Dhia) Akun sosial media kami : Ig : @hmtiudinus YouTube : HMTI Udinus Facebook : HMTI-Udinus Line : @qoy7287t Website : hmtiudinus.org See you",[],"['hmtiudinus', 'hmtiudinus', 'qoy7287t']",,,,COMPETITION,['Web Development'],Universitas Dian Nuswantoro,"['SD', 'SMP', 'SMA', 'Mahasiswa']",,,0,972.0
973,2024-01-13,"[POLITEKNIK APP JAKARTA] 
𝘗𝘳𝘦𝘴𝘦𝘯𝘵: 

National Dariyan Gathering & Competition 🇮🇩 
🤖LIFO - 2024🤖 

Hello, Dariyan User semua dari berbagai wilayah! 👋🏻 
Kami dari Politeknik APP jakarta dengan bangga mempersembahkan LIFO 2024 dengan acara gathering dan competition untuk semua dariyan User di seluruh indonesia, dengan total hadiah 𝗝𝗨𝗧𝗔𝗔𝗡 𝗥𝗨𝗣𝗜𝗔𝗛 + DARIYAN-X2. 

📆 𝗧𝗶𝗺𝗲𝗹𝗶𝗻𝗲 : 
• Pendaftaran : 08 Januari - 20 Februari 

• Workshop, sharing + setting bareng : 2 Maret 

• Hari Perlombaan: 3 Maret 2024 

🏦 𝗧𝗲𝗺𝗽𝗮𝘁 Gathering + Perlombaan : 
Politeknik APP Jakarta 
Jl. Timbul No.34, RT.6/RW.5, Cipedak, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630 

💸 𝗕𝗶𝗮𝘆𝗮 𝗣𝗲𝗻𝗱𝗮𝗳𝘁𝗮𝗿𝗮𝗻: 
- Rp 200.000,- /tim 
- Rp 250.000,- /tim (1 pcs T-shirt free) 
- Rp 80.000,- T-shirt only 

FOR MORE INFORMATION : 
https://bit.ly/PosterRewardLIFO2024 

Tunjukkan skill & upgrade skill ""computational thinking"" mu bersama Dariyan disini. 

📞 𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗣𝗲𝗿𝘀𝗼𝗻 
Nadhira : 0895372349150 

#robotech #robotika #transporter #robottransporter #eventrobot #kontesrobot 
#kontesrobotnasional #infolomba #lombaterbaru #lombanasional #lombasma #lombamahasiswa #lombalinefollower #linefollower #linefollowers #linefollowerscompetition #linefollowercompetition #linefollowerrobot #robot # robotika #linetracer #linetracercompetition #zrfrobot",13,1,2024,"[POLITEKNIK APP JAKARTA]  :  National Dariyan Gathering & Competition   LIFO - 2024  Hello, Dariyan User semua dari berbagai wilayah!   Kami dari Politeknik APP jakarta dengan bangga mempersembahkan LIFO 2024 dengan acara gathering dan competition untuk semua dariyan User di seluruh indonesia, dengan total hadiah   + DARIYAN-X2.    :   Pendaftaran : 08 Januari - 20 Februari   Workshop, sharing + setting bareng : 2 Maret   Hari Perlombaan: 3 Maret 2024    Gathering + Perlombaan :  Politeknik APP Jakarta  Jl. Timbul No.34, RT.6/RW.5, Cipedak, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630    :  - Rp 200.000,- /tim  - Rp 250.000,- /tim (1 pcs T-shirt free)  - Rp 80.000,- T-shirt only  FOR MORE INFORMATION :  https://bit.ly/PosterRewardLIFO2024  Tunjukkan skill & upgrade skill ""computational thinking"" mu bersama Dariyan disini.      Nadhira : 0895372349150  #robotech #robotika #transporter #robottransporter #eventrobot #kontesrobot  #kontesrobotnasional #infolomba #lombaterbaru #lombanasional #lombasma #lombamahasiswa #lombalinefollower #linefollower #linefollowers #linefollowerscompetition #linefollowercompetition #linefollowerrobot #robot # robotika #linetracer #linetracercompetition #zrfrobot","['robotech', 'robotika', 'transporter', 'robottransporter', 'eventrobot', 'kontesrobot', 'kontesrobotnasional', 'infolomba', 'lombaterbaru', 'lombanasional', 'lombasma', 'lombamahasiswa', 'lombalinefollower', 'linefollower', 'linefollowers', 'linefollowerscompetition', 'linefollowercompetition', 'linefollowerrobot', 'robot', 'linetracer', 'linetracercompetition', 'zrfrobot']",[],80000.0,200000.0,250000.0,COMPETITION,"['Line Follower', 'Line Follower Competition', 'Robotics', 'Robot Competition']",Politeknik APP Jakarta,['Umum'],,,200000,973.0
