,date,caption,day,month,year,clean_text,hashtags,mentions,price_batch_1,price_batch_2,price_batch_3
1006,2023-12-09,"[CHOCO FUNTASY] 

Hellooo Bapak/Ibu dan adik-adik semua, ada yang seru lagi lho... menjelang liburan bulan Desember ini... !!! 
Robokidz mengadakan Lego Fun Competition 🍭🍦🍪🍬 

Lombanya seru dan menyenangkan.... 🤩 

Kategori: 
🏫 Prerobotics : PG/TK A, TK B, 1-2 SD, 3-4 SD 
🏫 Robotics EV3 : 4-6 SD 

🗓️ Minggu, 17 Desember 2023 
⏰ 14.00-18.00 WIB 
📍 Grand City Mall Surabaya 
( Jl. Walikota Mustajab No.1, Surabaya) 

💸 Registrasi: 50k (Prerobotics : TK A - TK B) 
💸 Registrasi: 75k (Prerobotics : SD 1-2, SD 3-4) 
💸 Registrasi: 100k (Robotics EV3 : SD 4-6) 

Link Registrasi : http://tinyurl.com/RKFUNTASY 

Kuota terbatass looh, jadi.. buruann daftar yaaaaa...!! 

Catat tanggalnya yaa... Jangan sampai terlewat... 

See you there sobat ROBOKidz.... ‼️👏🏻🤩 

#robokidz #surabaya #chocofuntasy #lombanak #kompetisirobot #kompetisilego #lombarobot #lombarobot #lombalego #lombasurabaya #eventsurabaya #lombanasional",9,12,2023,"[CHOCO FUNTASY]  Hellooo Bapak/Ibu dan adik-adik semua, ada yang seru lagi lho... menjelang liburan bulan Desember ini... !!!  Robokidz mengadakan Lego Fun Competition   Lombanya seru dan menyenangkan....   Kategori:   Prerobotics : PG/TK A, TK B, 1-2 SD, 3-4 SD   Robotics EV3 : 4-6 SD   Minggu, 17 Desember 2023   14.00-18.00 WIB   Grand City Mall Surabaya  ( Jl. Walikota Mustajab No.1, Surabaya)   Registrasi: 50k (Prerobotics : TK A - TK B)   Registrasi: 75k (Prerobotics : SD 1-2, SD 3-4)   Registrasi: 100k (Robotics EV3 : SD 4-6)  Link Registrasi : http://tinyurl.com/RKFUNTASY  Kuota terbatass looh, jadi.. buruann daftar yaaaaa...!!  Catat tanggalnya yaa... Jangan sampai terlewat...  See you there sobat ROBOKidz....   #robokidz #surabaya #chocofuntasy #lombanak #kompetisirobot #kompetisilego #lombarobot #lombarobot #lombalego #lombasurabaya #eventsurabaya #lombanasional","['robokidz', 'surabaya', 'chocofuntasy', 'lombanak', 'kompetisirobot', 'kompetisilego', 'lombarobot', 'lombarobot', 'lombalego', 'lombasurabaya', 'eventsurabaya', 'lombanasional']",[],50000.0,75000.0,100000.0
1007,2023-12-05,https://bebras.or.id/v3/,5,12,2023,https://bebras.or.id/v3/,[],[],,,
1008,2023-12-04,"🔊 CALTEX TECHNO SCIENTIST STUDENT ACTIVITY UNIT POLITEKNIK CALTEX RIAU PRESENT🔊:

🔔CTS INTERNATIONAL CODING CONTEST 2023🔔

Hello CICCoders, We from the CICC 2023 Committee would like to provide information about the ✨CTS International Coding Contest✨ here. 🙌🏻🙌🏻

CICC (CTS International Code Contest) 2023 is a programming competition organized by Caltex Techno Scientist (CTS), a student organization based at Politeknik Caltex Riau, which can be followed from within the country and abroad👋🏻😄👋🏻. The form of competition activities will start from the preliminary round (online) to the final round (offline).

For the registration time itself, namely the date 🎫 November 27, 2023 until December 16, 2023.

📩 The registration fee itself is US$15 or Rp 250.000, - with facilities during the finalist round:
- Indonesian Traditional Food
- Experience
- Snacks
- Stationery
- Finalist Shirt
- E-Certificate

So to make payment of registration fees can be transferred to:
- PayPal: @ yeagerist (https://www.paypal.me/yeagerist)
- BNI: 1156621864 An. KHOFIFAH ANNISA
- DANA : 082288031751 An. NADYA FEBIOLA
- BSI : 7224848058 An. RIFA FAYYAZA ILHAFIZ

🎊As for the competition awards will get benefits, namely:
- 🏆Trophy
- Medal
- Cash
- Framed certificate
- Prize board

Total prize pool of : $2,574 or Rp. 40.000.000,-

📌 The competition timeline:
- CICC competition registration: November 27, 2023 - December 16, 2023
- Online Competition: December 17, 2023
- Final Competition: January 20 - January 21, 2024

For more information such as Guidebook and registration links can be accessed at the following links.

Link Tree:
https://linktr.ee/cicc2023 

☎If interested, please confirm to the CP below:
+62 853-5947-2737 (Fatur Rizqy Alfarisz)
+62 812-4053-4825 (Nicholas Julius Tandy)

Or you can click the following link:
https://s.id/1Xg13

Thank you for your attention,

‼It's time to hone your skills by joining the competition ‼

⚠Let's join immediately, don't miss it⚠

SEE YOU SOON!! 🙌🏻

@cicc_pcr @politeknikcaltexriau @cts_pcr 

#politeknikcaltexriau #cts #ctspcr #cicc #cicc2023 #competitive_programming #programming #contest #programmingcontest #international",4,12,2023,"CALTEX TECHNO SCIENTIST STUDENT ACTIVITY UNIT POLITEKNIK CALTEX RIAU PRESENT: CTS INTERNATIONAL CODING CONTEST 2023 Hello CICCoders, We from the CICC 2023 Committee would like to provide information about the CTS International Coding Contest here.  CICC (CTS International Code Contest) 2023 is a programming competition organized by Caltex Techno Scientist (CTS), a student organization based at Politeknik Caltex Riau, which can be followed from within the country and abroad. The form of competition activities will start from the preliminary round (online) to the final round (offline). For the registration time itself, namely the date  November 27, 2023 until December 16, 2023.  The registration fee itself is US$15 or Rp 250.000, - with facilities during the finalist round: - Indonesian Traditional Food - Experience - Snacks - Stationery - Finalist Shirt - E-Certificate So to make payment of registration fees can be transferred to: - PayPal: @ yeagerist (https://www.paypal.me/yeagerist) - BNI: 1156621864 An. KHOFIFAH ANNISA - DANA : 082288031751 An. NADYA FEBIOLA - BSI : 7224848058 An. RIFA FAYYAZA ILHAFIZ As for the competition awards will get benefits, namely: - Trophy - Medal - Cash - Framed certificate - Prize board Total prize pool of : $2,574 or Rp. 40.000.000,-  The competition timeline: - CICC competition registration: November 27, 2023 - December 16, 2023 - Online Competition: December 17, 2023 - Final Competition: January 20 - January 21, 2024 For more information such as Guidebook and registration links can be accessed at the following links. Link Tree: https://linktr.ee/cicc2023 If interested, please confirm to the CP below: +62 853-5947-2737 (Fatur Rizqy Alfarisz) +62 812-4053-4825 (Nicholas Julius Tandy) Or you can click the following link: https://s.id/1Xg13 Thank you for your attention, It's time to hone your skills by joining the competition  Let's join immediately, don't miss it SEE YOU SOON!!  @cicc_pcr @politeknikcaltexriau @cts_pcr  #politeknikcaltexriau #cts #ctspcr #cicc #cicc2023 #competitive_programming #programming #contest #programmingcontest #international","['politeknikcaltexriau', 'cts', 'ctspcr', 'cicc', 'cicc2023', 'competitive_programming', 'programming', 'contest', 'programmingcontest', 'international']","['cicc_pcr', 'politeknikcaltexriau', 'cts_pcr']",250000.0,40000000.0,
1009,2023-11-30,"National Coding Competition 2023
Yuk buruan langsung daftar kompetisinya
75k mendapatkan banyak benefit :
1. Akun coding
2. E-sertifikat
3. Tes Bakat Minat
Dan masih banyak lagi benefit yang didapat ketika lolos ke Gramd Final ☺️ 

#coding #codingcompetition #codingcommunity #koding #scratch #roblox #mangosteems #kodingnext #blockcoding #textcoding #ruangguru #eduhaki #aviri #codemonkey #robotics",30,11,2023,National Coding Competition 2023 Yuk buruan langsung daftar kompetisinya 75k mendapatkan banyak benefit : 1. Akun coding 2. E-sertifikat 3. Tes Bakat Minat Dan masih banyak lagi benefit yang didapat ketika lolos ke Gramd Final   #coding #codingcompetition #codingcommunity #koding #scratch #roblox #mangosteems #kodingnext #blockcoding #textcoding #ruangguru #eduhaki #aviri #codemonkey #robotics,"['coding', 'codingcompetition', 'codingcommunity', 'koding', 'scratch', 'roblox', 'mangosteems', 'kodingnext', 'blockcoding', 'textcoding', 'ruangguru', 'eduhaki', 'aviri', 'codemonkey', 'robotics']",[],75000.0,,
1010,2023-11-29,"Are you ready for Winter WonderHack 2023? ☃️

🌐💻 Don't miss out on our Hacker's Directory specially tailored just for you! Save the date in your calendars and set those reminders. You can access our Hacker's Directory on https://bit.ly/GuidebookWonderHack 

📍 Zoom
📅 18-29 December 2023
 
Join now to get these benefits:
-Workshops and webinars with experts and professional mentors
-Private mentoring sessions with experts
-Exclusive hackathon experience
-Youth in STEM limited merchandise
-E-Certificate

Register your team through this link https://bit.ly/JoinWinterWonderHack !

🚀 See you there!!

📩  For more information, you can DM us at @youthinstem.id or check out the Hacker's Directory for our contact person.

#YouthinStem #STEM #Hackathon #WinterWonderHack #QualityLearning",29,11,2023,"Are you ready for Winter WonderHack 2023?   Don't miss out on our Hacker's Directory specially tailored just for you! Save the date in your calendars and set those reminders. You can access our Hacker's Directory on https://bit.ly/GuidebookWonderHack   Zoom  18-29 December 2023   Join now to get these benefits: -Workshops and webinars with experts and professional mentors -Private mentoring sessions with experts -Exclusive hackathon experience -Youth in STEM limited merchandise -E-Certificate Register your team through this link https://bit.ly/JoinWinterWonderHack !  See you there!!   For more information, you can DM us at @youthinstem.id or check out the Hacker's Directory for our contact person. #YouthinStem #STEM #Hackathon #WinterWonderHack #QualityLearning","['YouthinStem', 'STEM', 'Hackathon', 'WinterWonderHack', 'QualityLearning']",['youthinstem'],,,
1011,2023-11-29,https://tuctf.com/,29,11,2023,https://tuctf.com/,[],[],,,
1012,2023-11-29,"This is not your usual test 🧪
If you're a student, you might want to read this. Here are three reasons why you should join the biggest #CaptureTheFlag competition for universities. Put theory into practice, and compete in a global environment with your peers. May the BEST hacker win!

👉 Join the competition now (link in bio)",29,11,2023,"This is not your usual test  If you're a student, you might want to read this. Here are three reasons why you should join the biggest #CaptureTheFlag competition for universities. Put theory into practice, and compete in a global environment with your peers. May the BEST hacker win!  Join the competition now ()",['CaptureTheFlag'],[],,,
1013,2023-11-29,"𝑪𝒐𝒅𝒆𝑪𝒉𝒓𝒚𝒔𝒂𝒍𝒊𝒔 : 𝑼𝒏𝒇𝒐𝒍𝒅𝒊𝒏𝒈 𝒕𝒉𝒆 𝑭𝒖𝒕𝒖𝒓𝒆 𝒐𝒇 𝑰𝒏𝒅𝒐𝒏𝒆𝒔𝒊𝒂 💻✨

Haloo Coders🙌🏻 Yuk, segera daftarkan diri kamu di kompetisi CodeChrysalis yaa!

𝐑𝐄𝐆𝐈𝐒𝐓𝐑𝐀𝐓𝐈𝐎𝐍📄
✓ 20 November 2023 - 6 Desember 2023

𝐓𝐄𝐂𝐇𝐍𝐈𝐂𝐀𝐋 𝐌𝐄𝐄𝐓𝐈𝐍𝐆💻
✓ 07 Desember 2023

𝐃-𝐃𝐀𝐘🎊
🗓️ Sabtu, 09 Desember 2023
📍 Pluit Village Mall, Jakarta Utara

𝐑𝐄𝐆𝐈𝐒𝐓𝐑𝐀𝐓𝐈𝐎𝐍 𝐅𝐄𝐄💰
✓Regular: Rp80.000,00 per individu 

𝐏𝐑𝐈𝐙𝐄𝐒 🏆
🥇1st place : Rp1.500.000,00 
🥈2nd place : Rp1.000.000,00 
🥉3rd place: Rp500.000,00

𝐂𝐎𝐍𝐓𝐀𝐂𝐓 𝐏𝐄𝐑𝐒𝐎𝐍☎️
✓ Afiqah
• WA : 081905062588
✓Petra
• WA : 081313037117

Tunggu apalagi? Daftar sekarang juga dan jangan lupa ajak teman teman kamu juga yaa! Siapa tau kamu menjadi pemenangnya 😍

𝙍𝙚𝙜𝙞𝙨𝙩 𝙝𝙚𝙧𝙚! 
https://bit.ly/CodeChrysalis

𝙊𝙪𝙧 𝙄𝙣𝙨𝙩𝙖𝙜𝙧𝙖𝙢 :
@code.chrysalis

#coding #codingkids #codingkidsindonensia #codingcompetition #codingcompetitionindonesia",29,11,2023,":       Haloo Coders Yuk, segera daftarkan diri kamu di kompetisi CodeChrysalis yaa!   20 November 2023 - 6 Desember 2023    07 Desember 2023 -  Sabtu, 09 Desember 2023  Pluit Village Mall, Jakarta Utara   Regular: Rp80.000,00 per individu    1st place : Rp1.500.000,00  2nd place : Rp1.000.000,00  3rd place: Rp500.000,00    Afiqah  WA : 081905062588 Petra  WA : 081313037117 Tunggu apalagi? Daftar sekarang juga dan jangan lupa ajak teman teman kamu juga yaa! Siapa tau kamu menjadi pemenangnya   !  https://bit.ly/CodeChrysalis   : @code.chrysalis #coding #codingkids #codingkidsindonensia #codingcompetition #codingcompetitionindonesia","['coding', 'codingkids', 'codingkidsindonensia', 'codingcompetition', 'codingcompetitionindonesia']",['code'],8000000.0,50000000.0,100000000.0
1014,2023-11-29,"Codeforces Blog 
https://codeforces.com/blog/entry/122754

Mirror Registration
https://codeforces.com/contestRegistration/1906

The 2023 ICPC Asia Jakarta homepage
https://competition.binus.ac.id/icpc2023/

The regional information in ICPC Global
https://icpc.global/regionals/finder/Jakarta",29,11,2023,Codeforces Blog  https://codeforces.com/blog/entry/122754 Mirror Registration https://codeforces.com/contestRegistration/1906 The 2023 ICPC Asia Jakarta homepage https://competition.binus.ac.id/icpc2023/ The regional information in ICPC Global https://icpc.global/regionals/finder/Jakarta,[],[],,,
1015,2023-11-27,"Liners🌟 

Are you ready?😎☝️ 

📣We now announce the official dates, D-Day for REGISTRATION all the AJF Competition categories you can sign up for‼️✅️ 

Competitions will be held for two levels, high school and undergraduates. With the competitions for high school level being: 
📄Infographic Competition 
📸Journalist Photo Competition 
🎬Short Video Competition 

And competitions for undergraduates level being: 
📸Journalist Photo Competition 
🎬Short Video Competition 
📑Feature Article Competition 
🖥UI/ UX Design Competition 

🔜We're looking forward to seeing your creativity at AJF Competition🤖✨️ 

For more info, contact us👇👇👇 
☎️ Marthina +62 858-8699-3833 
☎️ Selvi +62 858-8248-0563 
☎️ Fissa +62 881-8644-796 

#AJF2024 #alineammtc #ajfalinea #upcomingevent #FirstEvent #eventjogja #mediapartner #openmediapartner #AJFcompetition",27,11,2023,"Liners  Are you ready?  We now announce the official dates, D-Day for REGISTRATION all the AJF Competition categories you can sign up for  Competitions will be held for two levels, high school and undergraduates. With the competitions for high school level being:  Infographic Competition  Journalist Photo Competition  Short Video Competition  And competitions for undergraduates level being:  Journalist Photo Competition  Short Video Competition  Feature Article Competition  UI/ UX Design Competition  We're looking forward to seeing your creativity at AJF Competition  For more info, contact us   Marthina +62 858-8699-3833   Selvi +62 858-8248-0563   Fissa +62 881-8644-796  #AJF2024 #alineammtc #ajfalinea #upcomingevent #FirstEvent #eventjogja #mediapartner #openmediapartner #AJFcompetition","['AJF2024', 'alineammtc', 'ajfalinea', 'upcomingevent', 'FirstEvent', 'eventjogja', 'mediapartner', 'openmediapartner', 'AJFcompetition']",[],,,
1016,2023-11-27,"*[Line Tracer Competition 2023]* 

🤖 Halo para penggemar robot di seluruh Indonesia 🤖 

Himpunan Mahasiswa Teknik Elektro S-1 ITN Malang dan Komunitas Robotika Teknik Elektro mempersembahkan 𝗟𝗶𝗻𝗲 𝗧𝗿𝗮𝗰𝗲𝗿 𝗖𝗼𝗺𝗽𝗲𝘁𝗶𝘁𝗶𝗼𝗻 dengan tema “ *COMPPETEN SPEED & CREATIVITY* ”🤩 

Yuk, jadi bagian dari peserta Kontes Robot Line Follower Tingkat Nasional dengan hadiah dan biaya pendaftaran yang menarik. 

Jangan lewatkan kesempatan ini! Segera daftarkan diri kalian sebagai peserta Kontes Robot Line Tracer ITN Malang dengan menghubungi cp yang tertera dan bersiap untuk bertemu dengan orang-orang inspiratif lainnya! 

📆 *Timeline*: 

_Registrasi_: 

GELOMBANG 1 : 20 November - 16 Desember 2023 
GELOMBANG 2 : 18 Desember 2023 - 13 Januari 2024 

_Babak Penyisihan (Online)_ : 18 Januari 2024 

_Babak 16 Besar dan Final (Offline)_: 23 Januari 2024 

💸 *Biaya Pendaftaran*: 
_Gel.1_: Rp125.000,00 / Tim 
_Gel.2_: Rp175.000,00 / Tim 

✨ *Fasilitas* : 

*Juara*🥇🥈🥉 
- Piagam + Sertifikat + Uang Pembinaan 

*Peserta* 🏆 
- Sertifikat 

👥 3 Orang per Tim 

𝗦𝘆𝗮𝗿𝗮𝘁 𝗱𝗮𝗻 𝗞𝗲𝘁𝗲𝗻𝘁𝘂𝗮𝗻 𝗣𝗲𝗿𝗹𝗼𝗺𝗯𝗮𝗮𝗻: https://bit.ly/More_Information_linetracer_ITN_Malang23 

𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗣𝗲𝗿𝘀𝗼𝗻: 
📞 088217167166 (KEVIN) 
📞 089501790061 (SATRIA) 

𝗠𝗼𝗿𝗲 𝗜𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻: 
Instagram: 
@hme_itnmalang @robotika.itn",27,11,2023,"*[Line Tracer Competition 2023]*   Halo para penggemar robot di seluruh Indonesia   Himpunan Mahasiswa Teknik Elektro S-1 ITN Malang dan Komunitas Robotika Teknik Elektro mempersembahkan    dengan tema  *COMPPETEN SPEED & CREATIVITY*   Yuk, jadi bagian dari peserta Kontes Robot Line Follower Tingkat Nasional dengan hadiah dan biaya pendaftaran yang menarik.  Jangan lewatkan kesempatan ini! Segera daftarkan diri kalian sebagai peserta Kontes Robot Line Tracer ITN Malang dengan menghubungi cp yang tertera dan bersiap untuk bertemu dengan orang-orang inspiratif lainnya!   *Timeline*:  _Registrasi_:  GELOMBANG 1 : 20 November - 16 Desember 2023  GELOMBANG 2 : 18 Desember 2023 - 13 Januari 2024  _Babak Penyisihan (Online)_ : 18 Januari 2024  _Babak 16 Besar dan Final (Offline)_: 23 Januari 2024   *Biaya Pendaftaran*:  _Gel.1_: Rp125.000,00 / Tim  _Gel.2_: Rp175.000,00 / Tim   *Fasilitas* :  *Juara*  - Piagam + Sertifikat + Uang Pembinaan  *Peserta*   - Sertifikat   3 Orang per Tim     : https://bit.ly/More_Information_linetracer_ITN_Malang23   :   088217167166 (KEVIN)   089501790061 (SATRIA)   :  Instagram:  @hme_itnmalang @robotika.itn",[],"['hme_itnmalang', 'robotika']",12500000.0,17500000.0,
1017,2023-11-26,"Attention fellow coders! Pendaftaran CodeFest Hackathon 2023 sudah resmi dibuka!

Persiapkan tim terbaikmu dan bergabunglah bersama kami untuk menjadi bagian dari revolusi #Web3. Dapatkan kesempatan memenangkan hadiah belasan juta rupiah 💰 serta manfaat menarik lainnya.

Rangkaian acara untuk event ini melibatkan:

- Pembelajaran bahasa pemrograman #Typescript 💻
- Pengenalan terhadap ekosistem #InternetComputers 🌐
- Kompetisi Ideathon & Hackathon 🏆

Pendaftaran dibuka mulai 26 November hingga 10 Desember! Informasi lebih lanjut dan tautan pendaftaran dapat ditemukan di bio kami atau bergabung dengan grup Telegram kami.

See you very soon, coders! 👩‍💻👨‍💻

#CodeFestHackathon2023 #Web3Indonesia #TypescriptLearning #InternetComputersID #IdeathonHackathonID #TechCompetitionID #InovasiTeknologi #KompetisiKoding #RevolusiTeknologi",26,11,2023,"Attention fellow coders! Pendaftaran CodeFest Hackathon 2023 sudah resmi dibuka! Persiapkan tim terbaikmu dan bergabunglah bersama kami untuk menjadi bagian dari revolusi #Web3. Dapatkan kesempatan memenangkan hadiah belasan juta rupiah  serta manfaat menarik lainnya. Rangkaian acara untuk event ini melibatkan: - Pembelajaran bahasa pemrograman #Typescript  - Pengenalan terhadap ekosistem #InternetComputers  - Kompetisi Ideathon & Hackathon  Pendaftaran dibuka mulai 26 November hingga 10 Desember! Informasi lebih lanjut dan tautan pendaftaran dapat ditemukan di bio kami atau bergabung dengan grup Telegram kami. See you very soon, coders!  #CodeFestHackathon2023 #Web3Indonesia #TypescriptLearning #InternetComputersID #IdeathonHackathonID #TechCompetitionID #InovasiTeknologi #KompetisiKoding #RevolusiTeknologi","['Web3', 'Typescript', 'InternetComputers', 'CodeFestHackathon2023', 'Web3Indonesia', 'TypescriptLearning', 'InternetComputersID', 'IdeathonHackathonID', 'TechCompetitionID', 'InovasiTeknologi', 'KompetisiKoding', 'RevolusiTeknologi']",[],,,
1018,2023-11-26,"[ HMPS - SI UNIVERSITAS PGRI KANJURUHAN MALANG PROUDLY PRESENT ]

‼️ Digital Citizenship : Enpowering Responsible Digital Leaders ‼️

Hello IT People 🙌
UNIPRO STAGE VIII kali ini hadir dengan event yang lebih seru. Kita akan mengadakan Lomba WEB dan Poster

UNIPRO Stage VIII kali ini memiliki tema : Digital Citizenship : Enpowering Responsible Digital Leaders

Tunggu apalagi? Yuk daftarkan diri kalian !!! 

🥇 If we never try, we will never know 🥇

📍PENDAFTARAN ONLINE + JUKLAK & JUKNIS📍
https://linktr.ee/unipro8

📌 :Web competition & Lomba Poster
🗓 Pendaftaran Gelombang I : 24 November 2023 - 15 Desember 2023
🗓 Pendaftaran Gelombang II : 16 Desember 2023 - 29 Desember 2023
🗓 Pengumpulan Karya : 29 Desember 2023
🗓 Pengumuman Finalis : 5 Januari 2024
🗓 Technical Meeting : 8 Januari 2024
🗓 Babak Final :
 📑 Lomba Poster : 17 Januari 2024
 💻 Web Competition : 18 Januari 2024
🗓 Pengumuman Pemenang : 18 Januari 2024

[ FASILITAS ]
💵Uang pembinaan & trophy
📄E-Sertifikat
👥️ Relasi
📚 Ilmu yang bermanfaat
🥇 Pengalaman yang Menarik

 💻Lomba WEB TERBUKA Untuk SMA / SMK / SEDERAJAT Nasional💻 

📑 Lomba Design Poster TERBUKA Untuk UMUM se-Malang Raya(Malang, Batu dan Sekitarnya)📑 

Pembayaran bisa melalui : 
🏧 BRI 795001011467506 A/N Nadia Setia Nurhadi
💰DANA 089516209093 A/N Angga

Contact Person :
1. Kak Siska : 0856-5582-3157 (WA)
2. Kak Anisa : 0822-5115-9953 (WA)

#uniprostage8
#unipro
#infolomba
#web
#hmps_si
#smfst_unikama
#unikamaofficial
#unikamaunggul2025
#unikama",26,11,2023,"[ HMPS - SI UNIVERSITAS PGRI KANJURUHAN MALANG PROUDLY PRESENT ]  Digital Citizenship : Enpowering Responsible Digital Leaders  Hello IT People  UNIPRO STAGE VIII kali ini hadir dengan event yang lebih seru. Kita akan mengadakan Lomba WEB dan Poster UNIPRO Stage VIII kali ini memiliki tema : Digital Citizenship : Enpowering Responsible Digital Leaders Tunggu apalagi? Yuk daftarkan diri kalian !!!   If we never try, we will never know  PENDAFTARAN ONLINE + JUKLAK & JUKNIS https://linktr.ee/unipro8  :Web competition & Lomba Poster  Pendaftaran Gelombang I : 24 November 2023 - 15 Desember 2023  Pendaftaran Gelombang II : 16 Desember 2023 - 29 Desember 2023  Pengumpulan Karya : 29 Desember 2023  Pengumuman Finalis : 5 Januari 2024  Technical Meeting : 8 Januari 2024  Babak Final :   Lomba Poster : 17 Januari 2024   Web Competition : 18 Januari 2024  Pengumuman Pemenang : 18 Januari 2024 [ FASILITAS ] Uang pembinaan & trophy E-Sertifikat  Relasi  Ilmu yang bermanfaat  Pengalaman yang Menarik  Lomba WEB TERBUKA Untuk SMA / SMK / SEDERAJAT Nasional   Lomba Design Poster TERBUKA Untuk UMUM se-Malang Raya(Malang, Batu dan Sekitarnya)  Pembayaran bisa melalui :   BRI 795001011467506 A/N Nadia Setia Nurhadi DANA 089516209093 A/N Angga Contact Person : 1. Kak Siska : 0856-5582-3157 (WA) 2. Kak Anisa : 0822-5115-9953 (WA) #uniprostage8 #unipro #infolomba #web #hmps_si #smfst_unikama #unikamaofficial #unikamaunggul2025 #unikama","['uniprostage8', 'unipro', 'infolomba', 'web', 'hmps_si', 'smfst_unikama', 'unikamaofficial', 'unikamaunggul2025', 'unikama']",[],,,
1019,2023-11-23,"Pendaftaran: https://11th-nplc.tech/
Link Guidebook: https://bit.ly/GuidebookNPLC11th
@ucnplc",23,11,2023,Pendaftaran: https://11th-nplc.tech/ Link Guidebook: https://bit.ly/GuidebookNPLC11th @ucnplc,[],['ucnplc'],,,
1020,2023-11-22,"[Open Registration INVFEST X ISF 8.0]

Hello Young Generation! 👋

HMIF IT Telkom Purwokerto kembali menghadirkan acara INVFEST X ISF 8.0 dalam rangkaian acara Dies Natalis Teknik Informatika yang ke - 11 dengan tema ""Dive Into the Metaverse, where Creativity and Athletic Technology Collide for Limitless Exploration""

INVFEST X ISF 8.0 kali ini merupakan kompetisi teknologi inovasi nasional untuk mahasiswa/i dan siswa/i SMA/sederajat di seluruh Indonesia dengan tiga perlombaan menarik diantaranya :

1️⃣Mobile Application
Sebuah kompetisi bagi para mahasiswa untuk membuat Mobile App yang berupa produk jadi dan dapat digunakan dengan mudah dan memiliki fungsi.

2️⃣Web Application
Kompetisi ini mengundang mahasiswa untuk membuat aplikasi web inovatif yang dapat digunakan dengan mudah dan memiliki fungsi. 

3️⃣UI/UX Design
Merupakan ajang kreativitas bagi para siswa SMA/SMK untuk merancang antarmuka (UI) dan pengalaman pengguna (UX) yang menarik dan efisien.

📆 Timeline:
➡ Gelombang 1 : 21 November 2023 - 28 November 2023
➡ Gelombang 2 : 29 November 2023 - 12 Desember 2023
📍Batas Pengumpulan Berkas : 12 Desember 2023
⏲Babak Penyisihan : 13 Desember 2023 – 19 Desember 2023 
📜Pengumuman Finalis : 20 Desember 2023
💻Final : 23 Desember 2023

💰Benefit
Hadiah Jutaan Rupiah bagi Pemenang
E-Sertifikat bagi Seluruh Peserta
Pengalaman yang Berharga
Webinar

ℹ Info lebih lanjut dapat kunjungi
🌐http://invfest.my.id/ 
📱@official.invfest

📞CONTACT PERSON
wa.me/6282220233568 (Noviana Rizki Anisa Putri)

🚀 Jangan sampai ketinggalan keseruan ini! Daftar segera dan jadilah bagian dari perayaan ini! 🏆✨ 
Let's Join with Us!!
#invfest #isf #invfestxisf8.0 #diesnatif11th #hmif #ittelkompurwokerto #ittp #teknikinformatika #eventmahasiswa",22,11,2023,"[Open Registration INVFEST X ISF 8.0] Hello Young Generation!  HMIF IT Telkom Purwokerto kembali menghadirkan acara INVFEST X ISF 8.0 dalam rangkaian acara Dies Natalis Teknik Informatika yang ke - 11 dengan tema ""Dive Into the Metaverse, where Creativity and Athletic Technology Collide for Limitless Exploration"" INVFEST X ISF 8.0 kali ini merupakan kompetisi teknologi inovasi nasional untuk mahasiswa/i dan siswa/i SMA/sederajat di seluruh Indonesia dengan tiga perlombaan menarik diantaranya : 1Mobile Application Sebuah kompetisi bagi para mahasiswa untuk membuat Mobile App yang berupa produk jadi dan dapat digunakan dengan mudah dan memiliki fungsi. 2Web Application Kompetisi ini mengundang mahasiswa untuk membuat aplikasi web inovatif yang dapat digunakan dengan mudah dan memiliki fungsi.  3UI/UX Design Merupakan ajang kreativitas bagi para siswa SMA/SMK untuk merancang antarmuka (UI) dan pengalaman pengguna (UX) yang menarik dan efisien.  Timeline:  Gelombang 1 : 21 November 2023 - 28 November 2023  Gelombang 2 : 29 November 2023 - 12 Desember 2023 Batas Pengumpulan Berkas : 12 Desember 2023 Babak Penyisihan : 13 Desember 2023  19 Desember 2023  Pengumuman Finalis : 20 Desember 2023 Final : 23 Desember 2023 Benefit Hadiah Jutaan Rupiah bagi Pemenang E-Sertifikat bagi Seluruh Peserta Pengalaman yang Berharga Webinar  Info lebih lanjut dapat kunjungi http://invfest.my.id/  @official.invfest CONTACT PERSON wa.me/6282220233568 (Noviana Rizki Anisa Putri)  Jangan sampai ketinggalan keseruan ini! Daftar segera dan jadilah bagian dari perayaan ini!   Let's Join with Us!! #invfest #isf #invfestxisf8.0 #diesnatif11th #hmif #ittelkompurwokerto #ittp #teknikinformatika#eventmahasiswa","['invfest', 'isf', 'invfestxisf8', 'diesnatif11th', 'hmif', 'ittelkompurwokerto', 'ittp', 'teknikinformatika', 'eventmahasiswa']",['official'],,,
